"","SP_ID","Int_Name","PA_type","PA_DEF","IUCN_CAT","RealmNr","Biodiversity","Wilderness","ClimateStability","LandUseStability","Size","ClimateProtection"
"58",1119,"Pura river basin","KBA",NA,NA,8,0.0125888751154111,0.998235944257453,0.507234310712871,0.594385922901639,0.806549749872455,NA
"66",248,"Таджикский Национальный парк",NA,1,"II",8,0.214654846909363,0.735636637367949,0.668725315220479,0.547872778894223,0.800883765009879,0.00795280332813405
"69",513,"Lut Desert",NA,1,"Not Applicable",8,0.163223991050434,0.746506768974506,0.554148004144796,0.632666238555437,0.798796467596453,0.010672256436397
"77",1218,"Gongbo Nature Reserve","KBA",NA,NA,8,0.613458975068731,0.5979470070734,0.342645324557948,0.553930055026146,0.795607506570794,0.248615334355467
"78",967,"Southeast Svalbard Nature Reserve","KBA",NA,NA,8,0.171435403054361,0.994608559776602,0.453391043938572,0.594385922901639,0.795256951926386,NA
"83",519,"Three Parallel Rivers of Yunnan Protected Areas",NA,1,"Not Applicable",8,0.988645415917908,0.683768811363167,0.762180025555043,0.558332859521271,0.793284147365311,0.472881809479131
"85",1112,"Yana delta","KBA",NA,NA,8,0.0392198107151635,0.997419800302995,0.48789629733614,0.594385922901639,0.792830884932206,0.0037525365210191
"87",1173,"Loess Plateau in western Gansu","KBA",NA,NA,8,0.362834782269374,0.406444041456459,0.861721971550969,0.589159611545616,0.791047514055627,0.0536050518440862
"93",527,"Putorana Plateau",NA,1,"Not Applicable",8,0.012788207574891,0.999049513335482,0.60977778410434,0.594386201633948,0.788335420065066,0.0460021315294697
"99",586,"Dakhla area","KBA",NA,NA,8,0.0677370756272334,0.756564215923278,0.802399059238068,0.594415686453018,0.785118207578353,NA
"100",24,"Tibet Selincuo Wetlands",NA,1,"Ia",8,0.0590374264785823,0.397588959638283,0.420852026063785,0.554527507390532,0.785097501959932,0.0242110216592647
"103",611,"Tibesti massif","KBA",NA,NA,8,0.0350451504407891,0.737489208420795,0.555901748528942,0.594385922901639,0.783551501486881,NA
"105",73,"Gobiin baga /A/, /B/",NA,1,"Ib",8,0.0887353794409708,0.635460218105926,0.821977894416968,0.674017224926212,0.782408862671486,0.00965275862603523
"108",74,"Khan Khentii",NA,1,"Ib",8,0.112704373688275,0.687486376047655,0.7693754127846,0.750464870151503,0.778749377716234,0.388242574241242
"110",524,"Golden Mountains of Altai",NA,1,"Not Applicable",8,0.148049576509863,0.58910611895867,0.873029548746814,0.574820671243921,0.77792439076269,0.346281520751379
"113",1143,"Damaoqi","KBA",NA,NA,8,0.0763665614134094,0.433081174827358,0.785330335602685,0.62316932899368,0.776673542882541,0.014651102715528
"120",1157,"Minqin","KBA",NA,NA,8,0.108331517362471,0.66991175709719,0.85802486707311,0.573396027357236,0.772128333852696,0.010629319346548
"127",633,"Touran","KBA",NA,NA,8,0.163051281649704,0.654273960760772,0.628457766008269,0.666024714026344,0.767059801105918,0.0081464350710432
"128",1156,"Jinta","KBA",NA,NA,8,0.087192240952461,0.700231134864599,0.787326876430875,0.578938704859352,0.766158382133439,0.0100130967396793
"135",343,"Vatnajökulsþjóðgarður",NA,1,"II",8,0.0165243120968285,0.868919670034648,0.660140148841447,0.603169452216698,0.761410602086915,0.0494407225967062
"136",13,"Harrat al-Harrah",NA,1,"Ia",8,0.0785827576246024,0.637837777653113,0.565738190404019,0.572295440645438,0.761204965792014,0.00454048320940517
"144",1207,"Nefhusa","KBA",NA,NA,8,0.123296476915962,0.345400032823119,0.663570560069065,0.554182673638036,0.758792255244766,0.0620160546614792
"149",526,"Lena Pillars Nature Park",NA,1,"Not Applicable",8,0.0356721038576655,0.943899468108558,0.674904471679363,0.594385922901639,0.757511154704815,0.0893209668821259
"150",968,"South Spitsbergen National Park","KBA",NA,NA,8,0.116750626989799,0.994141644585282,0.57923543394887,0.594385922901639,0.757268578136504,NA
"154",1107,"Kolyma delta","KBA",NA,NA,8,0.0421759192342377,0.975243954438635,0.465678525755552,0.594385922901639,0.756230943436906,0.00260995614299786
"157",1104,"Parapol'skiy valley","KBA",NA,NA,8,0.0285421894895428,0.951660600703551,0.455421789015436,0.594385922901639,0.755743117708986,0.143429557023972
"161",10,"Addax Sanctuary",NA,1,"Ia",8,0.0720554386695094,0.789005270075006,0.59460319829714,0.594385922901639,0.755227924519996,0.066190234960721
"162",1211,"Djebel Amour","KBA",NA,NA,8,0.134589921990339,0.371479594048902,0.60923866456605,0.576116015783716,0.754920029893685,0.991836391332089
"166",1105,"Dudypta river plains","KBA",NA,NA,8,0.0157921454633535,0.99332486747122,0.378643576227824,0.594385922901639,0.753456734668914,0.0183843064429258
"172",962,"At-Tubayq","KBA",NA,NA,8,0.0692553772386044,0.623437164026846,0.625084133175053,0.552819498992443,0.751817061576522,NA
"175",871,"Uzkaya Steppe","KBA",NA,NA,8,0.094095096784062,0.3260828977892,0.664812478009211,0.62415622627321,0.750391052330047,0.318910204298008
"177",1229,"Eastern Black Sea Mountains [incl Karcal Mountain*","KBA",NA,NA,8,0.281616944248267,0.643624875152325,0.9424176433573,0.624765898183335,0.750260134227219,0.395218826858676
"180",1116,"Abyy lowland","KBA",NA,NA,8,0.0264532357913968,0.954835850897456,0.589264950192906,0.594385922901639,0.749021492297987,0.0347108868676739
"181",1093,"Tunkin valley","KBA",NA,NA,8,0.139967171000861,0.733834738730013,0.785849311088508,0.61991205881651,0.748804493497326,0.451498723975737
"182",204,"Khuvsgul",NA,1,"II",8,0.109684633553004,0.552893053082239,0.706632875482662,0.657020805526167,0.748523297253462,0.257163788563994
"196",1148,"Aksu River basin","KBA",NA,NA,8,0.156300415113719,0.514997998454418,0.720688533587307,0.573355338207322,0.743450245826195,0.00962964899716879
"198",630,"North-western steppe","KBA",NA,NA,8,0.172486113938084,0.543363004456158,0.740026793895731,0.625266104263638,0.742621756007952,0.0206281184157141
"203",1168,"Karamay Mountains","KBA",NA,NA,8,0.122777546491847,0.688696271336293,0.824947467096781,0.597029326689006,0.741783489741752,0.00910532446086516
"205",728,"Ortau upland massif","KBA",NA,NA,8,0.0827941850487465,0.183825609551266,0.737686688192395,0.533409684570786,0.741608012253868,0.0248884579651632
"208",905,"Volga Delta","KBA",NA,NA,8,0.0773259823881919,0.591318923110094,0.752499418737165,0.579992955050213,0.740841499573306,0.283841859203997
"214",1203,"Cyrenaican Peninsula","KBA",NA,NA,8,0.145191300937095,0.453920165409536,0.697531492837932,0.605270490706513,0.738763176862949,0.389258666844093
"221",522,"Sichuan Giant Panda Sanctuaries - Wolong, Mt Siguniang and Jiajin Mountains",NA,1,"Not Applicable",8,0.788472546902821,0.627961595990739,0.923321715889929,0.553106078039019,0.735378718029219,0.306119866460634
"236",1262,"Anhui Chinese Alligator National Nature Reserve","KBA",NA,NA,8,0.31262602211311,0.361489329552319,0.969625132545508,0.600051079746441,0.731555570106558,0.196590922989864
"237",1103,"Brekhovskiye islands","KBA",NA,NA,8,0.0165058746711339,0.973490415845394,0.47962602821076,0.594385922901639,0.731250859480716,0
"240",207,"Khangai nuruu",NA,1,"II",8,0.107701216720994,0.391424278961927,0.635006966305737,0.775336433062603,0.728853950331749,0.0748213445397272
"243",713,"Urda Sands","KBA",NA,NA,8,0.0762855471266781,0.254135918457212,0.731040777969841,0.494182568404812,0.728680578049925,0.0285782610124194
"244",515,"Landscapes of Dauria",NA,1,"Not Applicable",8,0.102480153901102,0.320341247618333,0.806399881286349,0.594899922837567,0.728664224142817,0.0471119288088909
"258",1219,"Yarlung Zangbo Daxiagu Nature Reserve","KBA",NA,NA,8,0.871814930533282,0.640513401390494,0.555372565596085,0.549676050412372,0.726760776107127,0.423424847338733
"262",1164,"Qingdao-Rizhao coastal wetland and islands","KBA",NA,NA,8,0.100818217124079,0.0339370700122406,0.866537294310559,0.577614368668488,0.726546308420994,0.0383156530659886
"268",882,"Basins of the Schuchya and Khadytayakha rivers","KBA",NA,NA,8,0.0165537922631618,0.969694328522041,0.308074528939111,0.594385922901639,0.726050372972705,9.72375952483238e-05
"270",205,"Tengis-Shishged",NA,1,"II",8,0.105757879224458,0.593477706147769,0.858383650487961,0.628380142254302,0.725955918392654,0.253709856288577
"277",217,"Har Us Nuur",NA,1,"II",8,0.133828856640623,0.402466690821365,0.835793125070215,0.7477778265919,0.724990075383789,0.0328801421713118
"278",738,"Chingiztau Mountains","KBA",NA,NA,8,0.103785428096878,0.181136889859235,0.744386649759565,0.600760280965739,0.723758948499671,0.0314482312447273
"279",587,"Aguelhok","KBA",NA,NA,8,0.0594560689901019,0.688320195004258,0.77393234925015,0.594360776401526,0.723730421136466,0.0160915928608691
"289",1122,"Lower Anadyr lowlands","KBA",NA,NA,8,0.0454444461051411,0.964340610941561,0.651052941065943,0.594385922901639,0.72164627878101,0.0983083392076008
"297",1113,"San-Yuryakh","KBA",NA,NA,8,0.03301778339194,0.999822957750704,0.50686469187796,0.594385922901639,0.719055872514742,NA
"299",1101,"Kurluska lake and middle Boganida valley","KBA",NA,NA,8,0.0147848944882196,0.982909215000616,0.40781395893461,0.594385922901639,0.718762856734565,0.0967127516714372
"313",717,"Western cliff faces of the Ustyurt Plateau","KBA",NA,NA,8,0.0635455818562413,0.49577490396425,0.711880870180647,0.56996381480438,0.715933126063182,0.00486440144944996
"320",652,"Annapurna Conservation Area","KBA",NA,NA,8,0.603114724751797,0.568510092660851,0.872141463540025,0.482759433212016,0.713720628033185,0.176146043959772
"321",894,"Lakes of northern Karelia","KBA",NA,NA,8,0.084317674549005,0.840757973457568,0.360669911760258,0.594389307508251,0.713711891542582,0.233675798546506
"323",1214,"Wulianfeng","KBA",NA,NA,8,0.612796224772526,0.575178010761922,0.936412537609126,0.580754268754575,0.713502787795425,0.244009752735742
"350",883,"Dvuob'ye","KBA",NA,NA,8,0.0362172246057829,0.917636650873404,0.191901426681425,0.593683061777244,0.70680604033418,0.164518487212105
"354",23,"Sichuan Changshahongma Wetlands",NA,1,"Ia",8,0.175031062671693,0.384526558617327,0.619664255754004,0.555712933977803,0.706238392651958,0.0508233016722839
"359",1151,"Ayark Kol and alpine grassland","KBA",NA,NA,8,0.0876096059771372,0.607543988402307,0.541985906156541,0.554930719875162,0.705678567565525,0.0094962776515944
"361",1167,"Longlin-Xilin","KBA",NA,NA,8,0.462210487144047,0.733241094414477,0.905965230352351,0.566883037122472,0.705577589567283,0.238405958198767
"363",1142,"Xilin Gol Nature Reserve","KBA",NA,NA,8,0.0695740977389282,0.372676232566256,0.852764751162039,0.58199418088864,0.705167718390685,0.0303598762307668
"370",734,"Semey Ormany (Semipalatinsk Forest)","KBA",NA,NA,8,0.0999381108124004,0.101782465640401,0.672955529233002,0.639732955351294,0.702932123912749,0.109705076039074
"371",721,"Western and northern foothills of the Kalba Range","KBA",NA,NA,8,0.125434814090201,0.155426437947068,0.698466705841756,0.631755810179205,0.702916000907673,0.0576509260888279
"376",258,"Ugam-Chatkal",NA,1,"II",8,0.224407056896408,0.429929668551984,0.711383363978984,0.562306788749986,0.701790211844501,0.0584731464416025
"377",196,"Altai Tavan range",NA,1,"II",8,0.138601013100167,0.4139208739657,0.763221135098822,0.612820228773485,0.701704664868202,0.243058542198333
"378",4,"Issyk-Kul",NA,1,"Ia",8,0.136471290190526,0.489697075361551,0.81606364724489,0.560162704261843,0.701531858896386,0.162458720813974
"379",1205,"Djebel Aissa","KBA",NA,NA,8,0.141641951796184,0.38160584974531,0.635432153027778,0.565360325216855,0.701420872934015,NA
"382",1225,"Gonjo","KBA",NA,NA,8,0.326916044214092,0.421992455567469,0.636573840421048,0.566136139809285,0.700937053452799,0.104312688232028
"388",892,"Rybinsk reservoir","KBA",NA,NA,8,0.0784905296552801,0.753699679717327,0.513916135323433,0.758718194194344,0.699355977453887,0.602371999715457
"396",908,"Kolguev island","KBA",NA,NA,8,0.00659324653436844,0.906965751758222,0.106534900167705,0.594385922901639,0.698170820616875,0
"397",6,"Zed-Khantai-Buteeliin nuruu",NA,1,"Ia",8,0.114982181163941,0.393562433169932,0.828180623829388,0.695610426872487,0.698133015603433,0.333617699738901
"399",520,"Xinjiang Tianshan",NA,1,"Not Applicable",8,0.167397098506871,0.649055278276425,0.779762242167052,0.562218513607144,0.697963901855912,0.0668196202983617
"400",1153,"Nam Co","KBA",NA,NA,8,0.107258424839658,0.390561280295437,0.303912977497888,0.559015274335281,0.697871941219041,0.028779563831225
"403",906,"Western Ilmen area","KBA",NA,NA,8,0.0933813694057424,0.311206902155256,0.767992481939453,0.581094691996133,0.697385559649199,0.0836594811449148
"408",884,"Lower Ob'","KBA",NA,NA,8,0.0226375355408722,0.935608786166109,0.285161331828657,0.594385922901639,0.696435714377433,0.0779906803760723
"413",1132,"Middle Onon","KBA",NA,NA,8,0.116038273934121,0.457315791874303,0.780276155422442,0.670909951435905,0.695433929129436,0.203402181438042
"416",614,"Chott Djerid","KBA",NA,NA,8,0.130201697892278,0.752699981355452,0.608317600795147,0.580497171112867,0.695289330428065,0.0213268754324867
"421",706,"Ili River Delta","KBA",NA,NA,8,0.105503095379534,0.420075012994114,0.744325524701114,0.511559836133207,0.693993740866592,0.141374261167785
"423",1147,"Lower reaches of Tarim River","KBA",NA,NA,8,0.0591507871037854,0.779569105381097,0.713017794730232,0.58509507259682,0.693892479780739,0.00737303745450804
"425",1145,"Tarim Euphrates Poplar Forest Nature Reserve","KBA",NA,NA,8,0.0738931371201124,0.755585278556144,0.66367687491747,0.573876836445317,0.693408830363628,0.00922573924661565
"426",670,"Hingol National Park","KBA",NA,NA,8,0.132049234072206,0.776472850291559,0.595178118766857,0.578118169422509,0.693357392057884,0.00727625760915126
"431",1109,"Muna-Besyuke","KBA",NA,NA,8,0.0249861270604689,0.979507176982975,0.621545065584002,0.594385922901639,0.692808789468838,0.155373291567817
"434",124,"2001842 Vindelfjällen",NA,1,"Ib",8,0.0300907239711585,0.841338958885142,0.717003775495307,0.596014624608597,0.691602370616896,0.235802548752264
"437",787,"Munzur Mountains","KBA",NA,NA,8,0.143446204395138,0.630952931518742,0.62694638737178,0.631994946347308,0.691402238025511,0.0887050472062117
"440",1236,"Gissar State Nature Reserve","KBA",NA,NA,8,0.231842736815295,0.586840248927586,0.593403050345937,0.561286864040859,0.691082342933926,0.0372235781550376
"444",211,"Tarvagatai nuruu",NA,1,"II",8,0.0895114640379166,0.332690870983967,0.701864110343876,0.642193025329682,0.6902230608627,0.0744517235591858
"451",1134,"Nordenshel'da archipelago","KBA",NA,NA,8,0.00989364807291211,0.90879809019733,0.523880229472712,0.594385922901639,0.689455908200218,NA
"452",1139,"Orqohan","KBA",NA,NA,8,0.101937106448697,0.770464341026632,0.856225177537808,0.593034418808878,0.689365935594571,0.385609150354822
"453",878,"Watershed of the Mulym'ya and Bolshoy Tap rivers","KBA",NA,NA,8,0.0536452046064935,0.817977355435444,0.424229156693113,0.593264586616693,0.689295703275003,0.22692908798314
"454",1131,"Upper and middle Nizhnyaya Baikha river","KBA",NA,NA,8,0.0217407172025621,0.936948862913692,0.183901691789658,0.592517367865579,0.689096143500267,0.224090481544552
"455",545,"Tuz Lake","KBA",NA,NA,8,0.166618552798023,0.505678173621877,0.620261185647856,0.685294168766292,0.688819452314771,0.0175504942129625
"457",1161,"Qinghai Hu (Koko Nor)","KBA",NA,NA,8,0.157880019697499,0.513238497260451,0.703350544524409,0.561359976614055,0.688534804577905,0.0532703200479636
"460",17,"Kaplangurskiy",NA,1,"Ia",8,0.118858441447998,0.643691413832115,0.618330286446757,0.592213798597103,0.687303019198907,0.00466639194007283
"466",78,"Harrat ‘Uwayrid",NA,1,"Ib",8,0.0857019490821389,0.683863290246952,0.66938267477573,0.383627879714065,0.686320717675736,0.00718380640315553
"469",793,"Danube Delta","KBA",NA,NA,8,0.158502050905744,0.556525976060143,0.697027756643714,0.446978463143305,0.686048935953336,0.255501773160024
"477",707,"Saiga Nature Sanctuary","KBA",NA,NA,8,0.0770604799598839,0.425983965534447,0.746442309481199,0.576659100011032,0.684952713742683,0.0075336429018975
"482",75,"Eastern Mongolian Steppe",NA,1,"Ib",8,0.0582853379222111,0.0739411502780025,0.813073795906797,0.673571086789753,0.684231735778838,0.0366387152411316
"484",711,"Sarygamysh","KBA",NA,NA,8,0.113408990783013,0.744768985377306,0.649456634523915,0.578553606090416,0.684060244933774,0.00617270403392012
"487",1155,"Yinchuan plain","KBA",NA,NA,8,0.172439746319675,0.262764941188561,0.823806381537676,0.586073595955213,0.683386808002393,0.0191112991184631
"492",179,"Wangchuck Centennial Park",NA,1,"II",8,0.500450990763384,0.708892194177415,0.670289286265191,0.538500967894174,0.682867402414687,0.346871630395917
"493",215,"Munkhkhairkhan uul-Uenchiin khavtsal",NA,1,"II",8,0.142270925899883,0.349609741561994,0.744311359355312,0.710063545317776,0.68280960425151,0.0191301186620326
"498",77,"Harrat Khaybar / Wadi Hadiyah",NA,1,"Ib",8,0.118873646356171,0.69188601367362,0.467294354846921,0.373125725692537,0.682615247061139,0.00994809537526719
"508",1140,"Dalai Nur Nature Reserve","KBA",NA,NA,8,0.0862815579414468,0.423118796516979,0.824472948602541,0.535386890960603,0.681498220198619,0.0358341172291561
"509",1210,"Aures - Chelia","KBA",NA,NA,8,0.185889774316704,0.354157493586197,0.524481648407194,0.766094031095258,0.681404453647158,0.447477857302585
"519",888,"Upper streams of Ob' river","KBA",NA,NA,8,0.0509333546247266,0.847708460956925,0.280809936211973,0.593078677220123,0.680330483082604,0.348425833957618
"522",568,"St Katherine Protectorate","KBA",NA,NA,8,0.146345002821367,0.711954725839914,0.686638644143685,0.563591852604238,0.679583866522067,0.0103953310046777
"527",1128,"Khanka plain","KBA",NA,NA,8,0.161955833824177,0.550466047159639,0.957290940770186,0.580608833057278,0.679323965801233,0.22371290641761
"542",1202,"Oued Mird","KBA",NA,NA,8,0.160247213836925,0.788281393737101,0.547247822234084,0.614417516776194,0.677077807972556,0.296097144492139
"544",1129,"Kievka and Chernaya river basins","KBA",NA,NA,8,0.131693500182261,0.798201431152881,0.838690300193619,0.608116714873347,0.676649119647781,0.685093132726076
"545",1110,"Forty islands","KBA",NA,NA,8,0.0293273750033331,0.985115123058586,0.50467140392901,0.594385922901639,0.676647128864187,0.0962635939412503
"551",1141,"Dali Nur Nature Reserve","KBA",NA,NA,8,0.0811824209543608,0.470222176569313,0.827229642894058,0.590626744443154,0.676152494176686,0.0377931176624588
"555",643,"Bahu Kalat (Gandu) Protected Area","KBA",NA,NA,8,0.143366152526609,0.709571684080542,0.564782396335783,0.605263467551665,0.675600920155814,0.0114220453883189
"559",899,"Irendyk ridge","KBA",NA,NA,8,0.109575640330122,0.365880074478028,0.647705800663449,0.551263923638481,0.674907226788334,0.276246798303405
"561",188,"Kavir",NA,1,"II",8,0.129449350132254,0.64187311118566,0.561158196877044,0.825369672120832,0.674773718872525,0.0100226900897517
"566",189,"Urumieh lake",NA,1,"II",8,0.191179249729038,0.441665930188729,0.541893078940853,0.828910697756655,0.674483428191767,0.0210711942530824
"567",9,"Uvs Nuur Basin",NA,1,"Ia",8,0.122039321163464,0.422077893756519,0.904735487438675,0.644480936298301,0.674371566134089,0.0482157890633897
"573",1221,"Yanboyezeshan Nature Reserve","KBA",NA,NA,8,0.282744803987109,0.339962792013811,0.43234504374956,0.559320288882693,0.673703224326669,0.0910435167513611
"577",180,"Jigme Dorji",NA,1,"II",8,0.4956541841651,0.629778115510142,0.63170286998338,0.539846406560764,0.67300856152101,0.238522055234314
"578",1172,"Ulgai","KBA",NA,NA,8,0.0827082163277028,0.323718365988781,0.900992994453518,0.603506162587933,0.672993422285663,0.0295975739985429
"582",351,"Hkakaborazi National Park",NA,1,"II",8,1,0.683280885292759,0.780615001478634,0.533768356446024,0.672588006132941,0.53660777097526
"584",1239,"Arys-Karaktau State Reserved Zone","KBA",NA,NA,8,0.1208129007961,0.389562773579765,0.75380954573528,0.524473859986825,0.672287984335707,0.019630284405369
"585",76,"Ulaan Taiga",NA,1,"Ib",8,0.102270020964712,0.575085513886015,0.787743043732574,0.691553072095409,0.672193889691706,0.18054612181262
"589",997,"Okutadami-Okunikko-Mt. Ohsabi","KBA",NA,NA,8,0.335420021461739,0.535016083385708,0.714938506357386,0.63004839448742,0.671299347509892,0.660855175268769
"594",640,"Bahram-e-Gour Protected Area","KBA",NA,NA,8,0.119715610148294,0.647854058918763,0.683379866215292,0.840177204799218,0.670441664841167,0.00854579444192467
"595",716,"North-western cliff faces of the Ustyurt Plateau","KBA",NA,NA,8,0.0622371575194814,0.400045377364097,0.677953380259326,0.561366429898988,0.670416595825259,0.00654143476137472
"602",636,"Shadegan marshes and tidal mudflats of Khor-al Am*","KBA",NA,NA,8,0.156575638104736,0.542250602691417,0.678107483634819,0.448319003718501,0.669425125232144,0.0105337868620482
"608",907,"Vaygach island","KBA",NA,NA,8,0.0188737178570103,0.969709151890836,0.17942597393013,0.594385922901639,0.668692158751096,NA
"609",912,"Watershed of the Rivers Strelna and Varzuga","KBA",NA,NA,8,0.0275947839258354,0.820426942564523,0.331623599926423,0.594385922901639,0.668661731776435,0.257773721164853
"611",647,"Tadmur desert and mountains","KBA",NA,NA,8,0.0751700000880618,0.439795864959986,0.541597557077519,0.597526924149766,0.668426994253684,0.00718380640315553
"613",1166,"Dongting Hu wetlands","KBA",NA,NA,8,0.225253751481029,0.313018022910913,0.917659130178764,0.616847885718387,0.668386897414801,0.11991145318925
"615",1226,"Min Shan mountains","KBA",NA,NA,8,0.466000591235156,0.564026496333445,0.929815775445718,0.580170197649634,0.668259301275962,0.23633044561172
"619",824,"El Qasr desert","KBA",NA,NA,8,0.0683177920498159,0.543911125624185,0.749222854904296,0.553384303781439,0.667879635584663,0.00678406355211466
"628",1209,"Chott Ech Chergui","KBA",NA,NA,8,0.13727437256304,0.312020714156563,0.531058366225596,0.583911812378452,0.666864010358058,0.358386497526478
"629",1123,"Lebediny refuge (Markovo depression)","KBA",NA,NA,8,0.0239208843877367,0.977052309083359,0.643623308648294,0.594385922901639,0.666843840351332,0.124518833891435
"630",1268,"Bolkar Mountains","KBA",NA,NA,8,0.332951830567003,0.585329863448576,0.816566335529762,0.669318636204714,0.666833215448638,0.142595473527177
"631",1235,"Alborz-e Markazi Protected Area","KBA",NA,NA,8,0.27358420948061,0.379200518739423,0.740207994635442,0.932254545057781,0.666832417626963,0.179245436177618
"632",523,"Central Sikhote-Alin",NA,1,"Not Applicable",8,0.117537722729598,0.819127779599985,0.815637604073255,0.594203449443985,0.666822139320898,0.76001478367348
"634",885,"Upper and Middle Yuribey","KBA",NA,NA,8,0.00779633725054401,0.990679037795831,0.234573035515879,0.594385922901639,0.666666242252392,0
"635",875,"Kuznetsky Alatau Zapovednik","KBA",NA,NA,8,0.0834993984254784,0.887705797368923,0.820062279552298,0.660241504887787,0.666541177100564,0.750873868681097
"641",1333,"Poyang Hu wetlands","KBA",NA,NA,8,0.271199343924404,0.317906348658298,0.900598908977678,0.604304561295932,0.665946222919876,0.11583515770706
"643",549,"North Pennine Moors","KBA",NA,NA,8,0.0563198579531088,0.306551849351693,0.811600121263751,0.644081971650204,0.665900457027591,0.121367003196288
"644",995,"Hidaka mountains","KBA",NA,NA,8,0.114871004760261,0.588573901256309,0.758667389793688,0.639162649406333,0.665868833294772,0.565808367363102
"648",1133,"Lowland swamps in the valley of Tungur and Nenyug*","KBA",NA,NA,8,0.0597362231295491,0.914962091979978,0.516455171600261,0.594219742501389,0.665526550611952,0.277508904727877
"651",1124,"Bolon' lake","KBA",NA,NA,8,0.106950868897097,0.716350697129542,1,0.739023077682712,0.665216861662711,0.204252440049772
"654",825,"The Abraq area","KBA",NA,NA,8,0.0906494183295216,0.753316864520658,0.543986349302554,0.594413616154679,0.665017577858419,0.00651277623786434
"663",1126,"Udyl' lake","KBA",NA,NA,8,0.118660307267972,0.802628075579426,0.740720057608364,0.589899288444036,0.664030241245657,0.304447266418418
"664",1197,"Ceylanpınar","KBA",NA,NA,8,0.166221722795113,0.310181070251322,0.553156629091804,0.743210479876507,0.664006735165789,0.0179298809290798
"666",1238,"Small Pamir","KBA",NA,NA,8,0.183807663854187,0.670724768150521,0.483987194801959,0.556581991026304,0.663809412433853,0.00435424243419016
"675",723,"Donyz-Tau cliff faces","KBA",NA,NA,8,0.0711354948877884,0.332702302708873,0.642552562453949,0.553634337929646,0.662710780492647,0.0111906338413433
