"","SP_ID","Int_Name","PA_type","IUCN_CAT","COUNTRY","ISO3","ODA_status","ODA","RealmNr","Biodiversity","Wilderness","ClimateStability","LandUseStability","Size","ClimateProtection"
"47",816,"Yob Wildlife Reserve","KBA",NA,"Eritrea","ERI","Least Developed Countries ","yes",3,0.0994038487887786,0.757223100257028,0.669048086833921,0.909473472082737,0.653742802061149,0.106678008267511
"48",569,"Western Plain: Barka river","KBA",NA,"Eritrea","ERI","Least Developed Countries ","yes",3,0.106629160979462,0.677242128084638,0.737744275818889,0.8709295307313,0.682564979807022,0.0448032398076581
"49",286,"Yangudi Rassa","IUCN","II","Ethiopia","ETH","Least Developed Countries ","yes",3,0.154566599952346,0.674138112174873,0.681829069492995,0.732344305626548,0.646622403245685,0.0896207062960626
"50",574,"Anferara forests","KBA",NA,"Ethiopia","ETH","Least Developed Countries ","yes",NA,0.279892123202075,0.773689228008724,0.746564673769251,0.585796715661527,0.67294368484109,0.247678075288648
"51",820,"Yayu Coffee Forest Biosphere Reserve","KBA",NA,"Ethiopia","ETH","Least Developed Countries ","yes",3,0.198482900618479,0.816597346002664,0.713571831696848,0.562384665509338,0.625200617105248,0.46351602189097
"52",818,"Koffole (Arsi) Forest","KBA",NA,"Ethiopia","ETH","Least Developed Countries ","yes",3,0.306381470619738,0.64556367822469,0.925161155425352,0.563552389323303,0.738647486440695,0.199511561261728
"53",819,"Qafta-Shiraro National Park","KBA",NA,"Ethiopia","ETH","Least Developed Countries ","yes",3,0.145998047114899,0.586533211900659,0.773958679691629,0.652095445907528,0.664856222821325,0.238850639103804
"54",576,"Bogol Manyo - Dolo","KBA",NA,"Ethiopia","ETH","Least Developed Countries ","yes",3,0.164009630612746,0.648383089073895,0.808467778820444,0.711889911020951,0.67352011251289,0.164525997362251
"55",573,"Metu - Gore - Tepi forests","KBA",NA,"Ethiopia","ETH","Least Developed Countries ","yes",3,0.234144179241722,0.870396561625926,0.783868487319691,0.596171950940218,0.708182064652277,0.428927395696693
"56",572,"Mid-Abbay (Blue Nile) river basin","KBA",NA,"Ethiopia","ETH","Least Developed Countries ","yes",3,0.207501914408584,0.645006427703165,0.824732615875609,0.571011820169294,0.725493063490745,0.20851840178148
"57",288,"Alatish","IUCN","II","Ethiopia","ETH","Least Developed Countries ","yes",3,0.127982416587607,0.595695453814658,0.832488329483726,0.662987959028231,0.636322425992529,0.175589745351698
"58",815,"Harena-Kokosa","KBA",NA,"Ethiopia","ETH","Least Developed Countries ","yes",3,0.272669705143165,0.811283565122016,0.84454328568273,0.600945459130776,0.621328211788828,0.293298954825183
"59",291,"Babile Elephant","IUCN","II","Ethiopia","ETH","Least Developed Countries ","yes",3,0.198648479304373,0.722092567155009,0.69282903144869,0.490313190579505,0.727073111323637,0.310961637224572
"60",575,"Lower Wabi Shebelle river and Warder","KBA",NA,"Ethiopia","ETH","Least Developed Countries ","yes",3,0.13392017735622,0.644259935070014,0.731314184830202,0.713857338103291,0.750343319909666,0.185351256013705
"61",571,"Bahir Dar - Lake Tana","KBA",NA,"Ethiopia","ETH","Least Developed Countries ","yes",3,0.187306712183161,0.688319344404544,0.766033768800829,0.609577693258264,0.666450833517837,0.135395423844846
"62",570,"Shire lowlands in the Tekeze valley","KBA",NA,"Ethiopia","ETH","Least Developed Countries ","yes",3,0.147040063515047,0.62504446086379,0.74242701285298,0.602702198620996,0.693536815205037,0.216731669370826
"63",182,"Yabello","IUCN","II","Ethiopia","ETH","Least Developed Countries ","yes",3,0.212873502530426,0.622428303011558,0.763565759888874,0.231359924628047,0.621872525423692,0.419079467560975
"64",287,"Omo","IUCN","II","Ethiopia","ETH","Least Developed Countries ","yes",3,0.255476607363594,0.689359820257821,0.636096592199079,0.627447877236524,0.665142917466275,0.195111037021616
"65",289,"Bale Mountains","IUCN","II","Ethiopia","ETH","Least Developed Countries ","yes",3,0.32387991866383,0.85178039051337,0.84246111657578,0.58453467813611,0.625553183165767,0.266753474935549
"66",821,"Wadela (Wadila)","KBA",NA,"Ethiopia","ETH","Least Developed Countries ","yes",3,0.147102834150273,0.741917323502474,0.810324306384302,0.566294068696341,0.626705207779372,0.19330998829424
"67",290,"Gambella","IUCN","II","Ethiopia","ETH","Least Developed Countries ","yes",3,0.184575643028235,0.549114386927188,0.850693558275417,0.669157547738328,0.674150692215441,0.0935693862768678
"68",580,"Mafou","KBA",NA,"Guinea","GIN","Least Developed Countries ","yes",3,0.204151362181502,0.745370968956433,0.924920884783434,0.431418375413839,0.617629216432785,0.194003532117012
"69",581,"Dulombi","KBA",NA,"Guinea-Bissau","GNB","Least Developed Countries ","yes",3,0.204346179445259,0.721688148064741,0.73890992090403,0.466023509255848,0.616886732062813,0.183365829032224
"70",846,"Southern Cardamoms","KBA",NA,"Cambodia","KHM","Least Developed Countries ","yes",4,0.282142808760187,0.801713840831705,0.858422263848994,0.692633473647934,0.70572937641835,0.457798917107034
"71",835,"Chhep","KBA",NA,"Cambodia","KHM","Least Developed Countries ","yes",4,0.242910163020295,0.791629725055598,0.896561734599131,0.650751291584104,0.633785223890505,0.317797724013417
"72",841,"Lomphat","KBA",NA,"Cambodia","KHM","Least Developed Countries ","yes",4,0.257856432435294,0.777022076788348,0.897616339075598,0.672627503767694,0.641857126188175,0.228628720235994
"73",840,"Central Oddar Meanchey","KBA",NA,"Cambodia","KHM","Least Developed Countries ","yes",4,0.214656546150994,0.621208179005724,0.911890163481237,0.603644976676085,0.6255978734006,0.329683631615859
"74",836,"Mondulkiri - Kratie Lowlands","KBA",NA,"Cambodia","KHM","Least Developed Countries ","yes",4,0.29423671347409,0.747356132016206,0.908992642868268,0.675498856496557,0.681532826510804,0.278746756094193
"75",839,"Central Cardamoms","KBA",NA,"Cambodia","KHM","Least Developed Countries ","yes",4,0.293365573066773,0.827981686428289,0.821677554647966,0.685451567559658,0.65244747291393,0.478463063269817
"76",844,"Upper Srepok Catchment","KBA",NA,"Cambodia","KHM","Least Developed Countries ","yes",4,0.293342293089434,0.803129570040907,0.889941478078092,0.658455690659506,0.680993030516351,0.252993151336005
"77",834,"Upper Stung Sen Catchment","KBA",NA,"Cambodia","KHM","Least Developed Countries ","yes",4,0.237290295056759,0.745780024380915,0.919082852923218,0.64017709263425,0.6907035971072,0.291018769372347
"78",195,"Virachey","IUCN","II","Cambodia","KHM","Least Developed Countries ","yes",4,0.364335125806865,0.850483298545248,0.881261898927285,0.68052679551371,0.654477891035348,0.399104200701369
"79",837,"Snoul / Keo Sema / O Reang","KBA",NA,"Cambodia","KHM","Least Developed Countries ","yes",4,0.347751662045713,0.724392487176555,0.843278500076516,0.677883417981973,0.634697647215283,0.347015103089513
"80",843,"Eastern Bolikhamxay Mountains","KBA",NA,"Lao People's Democratic Republic","LAO","Least Developed Countries ","yes",4,0.423050168099478,0.798371554877265,0.954583940769373,0.64871496681414,0.615536065089232,0.304160750139931
"81",833,"Khammouan Limestone","KBA",NA,"Lao People's Democratic Republic","LAO","Least Developed Countries ","yes",4,0.424644430665046,0.754099510075979,0.905672539581133,0.639161816230005,0.614785074192836,0.31633573783723
"82",831,"Nam Et","KBA",NA,"Lao People's Democratic Republic","LAO","Least Developed Countries ","yes",4,0.28582401720397,0.821115457177905,0.933155066546028,0.666901959946369,0.637359497603261,0.346452040566317
"83",838,"Dong Phou Vieng","KBA",NA,"Lao People's Democratic Republic","LAO","Least Developed Countries ","yes",4,0.33182378064497,0.744201541835471,0.915158140194195,0.648429612749098,0.647077010849312,0.38211765792651
"84",845,"Xe Pian","KBA",NA,"Lao People's Democratic Republic","LAO","Least Developed Countries ","yes",4,0.310735688514581,0.812005507540781,0.895935303141736,0.667586625340785,0.630773614679605,0.384571416227881
"85",842,"Nakai-Nam Theun","KBA",NA,"Lao People's Democratic Republic","LAO","Least Developed Countries ","yes",4,0.466461786748397,0.801874224712028,0.972910106149177,0.645912956991427,0.645330558680098,0.327905587961936
"86",832,"Nam Ha","KBA",NA,"Lao People's Democratic Republic","LAO","Least Developed Countries ","yes",4,0.335466496735083,0.840225454886162,0.842419832954536,0.648484995349122,0.640573486110019,0.310394052350605
"87",1245,"Cestos Gbi","KBA",NA,"Liberia","LBR","Least Developed Countries ","yes",3,0.29395630071465,0.749397854674918,0.81983755943199,0.635875283560818,0.649551635196358,0.582071208757806
"88",1241,"Lofa-Gola-Mano Complex","KBA",NA,"Liberia","LBR","Least Developed Countries ","yes",3,0.31222054337314,0.790012331665842,0.734554039633367,0.549821042910825,0.674201330884216,0.503437797969574
"89",1246,"Krahn Bassa South","KBA",NA,"Liberia","LBR","Least Developed Countries ","yes",3,0.275764087892124,0.770728190238225,0.843312031475599,0.61893536509979,0.615825865896814,0.577930998056646
"90",1243,"Grebo","KBA",NA,"Liberia","LBR","Least Developed Countries ","yes",3,0.310049809483393,0.759301953472781,0.790563398749105,0.663368791649514,0.640840804741994,0.582897541877797
"91",1247,"Kpelle Forest","KBA",NA,"Liberia","LBR","Least Developed Countries ","yes",3,0.299681098990965,0.751136059428874,0.712809128261263,0.548543593661026,0.62084277747725,0.517581608736081
"92",1242,"Cestos - Senkwen","KBA",NA,"Liberia","LBR","Least Developed Countries ","yes",3,0.255103160165657,0.713447620052588,0.801633220286509,0.630530326620806,0.657286222083849,0.524969122456507
"93",1293,"Mahavavy - Kinkony wetlands NPA","KBA",NA,"Madagascar","MDG","Least Developed Countries ","yes",3,0.239396366829334,0.590020345167558,0.821189643790671,0.660592393392629,0.639081193687201,0.115005656029997
"94",279,"Masoala","IUCN","II","Madagascar","MDG","Least Developed Countries ","yes",3,0.560608095274308,0.760326931945151,0.73982514638172,0.487236609251466,0.61814953026163,0.325719513886657
"95",277,"Makira","IUCN","II","Madagascar","MDG","Least Developed Countries ","yes",3,0.678008068347141,0.760129694952776,0.765202049759202,0.507366261731019,0.660301565334126,0.351111031383915
"96",1307,"Tsimanampetsotsa National Park and extension","KBA",NA,"Madagascar","MDG","Least Developed Countries ","yes",3,0.249768092586335,0.603466127008947,0.852757887144756,0.641698195904737,0.634701460524884,0.194512302910794
"97",1003,"Bidia - Bezavona Classified Forest","KBA",NA,"Madagascar","MDG","Least Developed Countries ","yes",3,0.466755800413605,0.667709441143136,0.806300325065863,0.450344472273449,0.644847491879294,0.334268297982622
"98",1001,"Wetlands of the Tsiribihina delta and upper Tsiribihina river","KBA",NA,"Madagascar","MDG","Least Developed Countries ","yes",3,0.297866205461968,0.599014215895975,0.768949260725989,0.659611349794315,0.639016215436846,0.128965681482582
"99",1298,"Mikea Protected Area","KBA",NA,"Madagascar","MDG","Least Developed Countries ","yes",3,0.296909002851723,0.612591580653269,0.841457862673054,0.675278173243491,0.643457299301041,0.214363314714899
"100",1002,"Daraina Forest","KBA",NA,"Madagascar","MDG","Least Developed Countries ","yes",3,0.463896654029826,0.635843701664203,0.734364001637871,0.596626375212525,0.635276108425982,0.143913842573076
"101",1305,"Tsaratanana-Marojejy Corridor NPA (COMATSA)","KBA",NA,"Madagascar","MDG","Least Developed Countries ","yes",3,0.678432560164521,0.71689289585054,0.768113118577558,0.527203209527104,0.618417604866291,0.316929126352963
"102",1304,"Ankeniheny Zahamena Corridor NPA (CAZ)","KBA",NA,"Madagascar","MDG","Least Developed Countries ","yes",3,0.651381239071761,0.668190445541118,0.865874199306813,0.302876040414518,0.670368422233592,0.356272110192421
"103",1278,"Daraina - Loky - Manambato NPA","KBA",NA,"Madagascar","MDG","Least Developed Countries ","yes",3,0.464594319936037,0.635756520583891,0.734921221751419,0.596975249052903,0.634363570550318,0.14402711932778
"104",276,"Midongy du sud","IUCN","II","Madagascar","MDG","Least Developed Countries ","yes",3,0.429007945126348,0.687783249555028,0.768430907112173,0.3789928171576,0.616750241572405,0.330015389606418
"105",278,"Mikea","IUCN","II","Madagascar","MDG","Least Developed Countries ","yes",3,0.299606231579242,0.608248379406345,0.846974213302491,0.670605974931512,0.650692281734389,0.215321820025148
"106",1004,"Kirindy Mite National Park and extension","KBA",NA,"Madagascar","MDG","Least Developed Countries ","yes",3,0.244116265131145,0.613525054627191,0.835964826603118,0.667175392663318,0.618000912742747,0.253827310302125
"107",587,"Aguelhok","KBA",NA,"Mali","MLI","Least Developed Countries ","yes",8,0.0416072524974059,0.718006988097786,0.778153710740963,0.698347549185849,0.723730421136466,0.00927533180986462
"108",516,"Cliff of Bandiagara (Land of the Dogons)","WHS","Not Applicable","Mali","MLI","Least Developed Countries ","yes",3,0.137474491714774,0.59428882433735,0.90404228808477,0.550372193251023,0.653009522876059,0.0332018069274478
"109",588,"Boucle du Baoulé","KBA",NA,"Mali","MLI","Least Developed Countries ","yes",3,0.133413902303584,0.599356583968017,0.846672741766097,0.592043658229471,0.666026027971709,0.144564558914118
"110",1336,"May Hka Area","KBA",NA,"Burma","MMR","Least Developed Countries ","yes",4,0.473286750286954,0.792875754038969,0.819914829479496,0.672390152581323,0.737260835919997,0.435707503466633
"111",852,"Central Bago Yoma","KBA",NA,"Burma","MMR","Least Developed Countries ","yes",4,0.241394663182224,0.686249989602321,0.930028709135518,0.588394863366477,0.666196832799129,0.233861752989702
"112",850,"Myinmoletkhat","KBA",NA,"Burma","MMR","Least Developed Countries ","yes",4,0.348721347240483,0.803971344426334,0.898047166661726,0.633628237035803,0.721234842588684,0.284612125630354
"113",857,"Tanintharyi National Park","KBA",NA,"Burma","MMR","Least Developed Countries ","yes",4,0.346188074998665,0.825250370725042,0.894664449822434,0.627283164206906,0.66067990372684,0.307973751781075
"114",851,"Paunglaung Catchment Area","KBA",NA,"Burma","MMR","Least Developed Countries ","yes",4,0.280779303873154,0.655192078904028,0.875605991294837,0.57058553519035,0.632956786967585,0.250083299131495
"115",855,"Hukaung Valley","KBA",NA,"Burma","MMR","Least Developed Countries ","yes",4,0.363059087174882,0.872325340697634,0.841197974378793,0.644724093190953,0.702177361345459,0.429849152318988
"116",853,"Momeik - Mabein","KBA",NA,"Burma","MMR","Least Developed Countries ","yes",4,0.272927520169763,0.770439583211529,0.813500039590027,0.594350302668378,0.640596361301428,0.380333642656861
"117",858,"Hponkanrazi","KBA",NA,"Burma","MMR","Least Developed Countries ","yes",4,0.421702965152639,0.804098889683502,0.867069966181795,0.648548336470205,0.64059363477053,0.437562551011188
"118",848,"Kyaukphyu (Wunbike)","KBA",NA,"Burma","MMR","Least Developed Countries ","yes",4,0.195290146558753,0.729893684993106,0.867266022420674,0.632937138950954,0.633475518559464,0.191890011023684
"119",856,"Bumphabum","KBA",NA,"Burma","MMR","Least Developed Countries ","yes",4,0.339790620970664,0.877962765245602,0.819635517229815,0.644895554461186,0.643747476904269,0.415412584804278
"120",351,"Hkakaborazi National Park","IUCN","II","Burma","MMR","Least Developed Countries ","yes",8,0.416222652753178,0.712163318828916,0.779757829488625,0.675164336415923,0.672588006132941,0.304861424968332
"121",854,"Hukaung Valley extension","KBA",NA,"Burma","MMR","Least Developed Countries ","yes",4,0.390477589069826,0.846666082703616,0.912456706938175,0.634513797693394,0.745920507507373,0.440996563903594
"122",859,"Ayeyarwady Delta (including Meinmahla Kyun)","KBA",NA,"Burma","MMR","Least Developed Countries ","yes",4,0.155266662368228,0.518327155396273,0.778024465397231,0.643886515601008,0.704430327546573,0.226419388693623
"123",849,"Mali Hka Area","KBA",NA,"Burma","MMR","Least Developed Countries ","yes",4,0.372724362167454,0.850629571089628,0.775401275928202,0.654870395033719,0.686072835122337,0.48269020044404
"124",847,"Nam San Valley","KBA",NA,"Burma","MMR","Least Developed Countries ","yes",4,0.255841420207183,0.818443778854685,0.822348612908645,0.569986439606629,0.641654720192148,0.316432946390403
"125",1286,"Htamanthi","KBA",NA,"Burma","MMR","Least Developed Countries ","yes",4,0.283814519044905,0.842580821330649,0.905916767312189,0.637618444534825,0.632298962967871,0.470045813255087
"126",1340,"Njesi plateau","KBA",NA,"Mozambique","MOZ","Least Developed Countries ","yes",3,0.198148567609375,0.668804681924284,0.866493513322613,0.666629319652816,0.614508371127663,0.212411986998761
"127",1088,"Ponto do Ouro","KBA",NA,"Mozambique","MOZ","Least Developed Countries ","yes",3,0.307423625403827,0.637569013204148,0.837908938430355,0.680974800689846,0.632691550570148,0.143727800190499
"128",1087,"Licuati Forests and Eastern Swazi Lebombo","KBA",NA,"Mozambique","MOZ","Least Developed Countries ","yes",3,0.322940387752239,0.632978119364174,0.828526636688081,0.67936604218607,0.625612404801916,0.168365648443836
"129",829,"Gorongosa Mountain and National Park","KBA",NA,"Mozambique","MOZ","Least Developed Countries ","yes",3,0.283589672357599,0.637195688570835,0.828492794196658,0.682276366305303,0.668573895157582,0.160599836870184
"130",589,"Zambezi River Delta","KBA",NA,"Mozambique","MOZ","Least Developed Countries ","yes",3,0.23159618965838,0.686354079677583,0.914088953912102,0.69088236348377,0.72646519514052,0.174426020475777
"131",1089,"Magude - Muomba","KBA",NA,"Mozambique","MOZ","Least Developed Countries ","yes",3,0.253363288961043,0.559815032534626,0.834407868220204,0.68307971736101,0.626845297026144,0.146984782446261
"132",218,"Nyika National Park","IUCN","II","Malawi","MWI","Least Developed Countries ","yes",3,0.330492463975543,0.660218203544045,0.835256474103467,0.621800324289184,0.647810393344701,0.189970551455577
"133",219,"Kasungu National Park","IUCN","II","Malawi","MWI","Least Developed Countries ","yes",3,0.26306429671299,0.5314496875849,0.851182598838938,0.604043276546752,0.627236257684309,0.13139235942816
"134",592,"Dilia de Lagané","KBA",NA,"Niger","NER","Least Developed Countries ","yes",3,0.0964767659021756,0.703596248278707,0.744516878438948,0.629077482911791,0.706207117247338,0.0333521511621255
"135",223,"Parc W Niger","IUCN","II","Niger","NER","Least Developed Countries ","yes",3,0.174002556968375,0.604215159123903,0.84398844737388,0.639287930214173,0.622291835509785,0.119069189266403
"136",998,"Termit Mountains","KBA",NA,"Niger","NER","Least Developed Countries ","yes",3,0.0533029061330651,0.775985265012274,0.75785850993539,0.666733813738823,0.727779362650248,0.0124228393147468
"137",10,"Addax Sanctuary","IUCN","Ia","Niger","NER","Least Developed Countries ","yes",8,0.0477120139405781,0.808986554805965,0.650433792913014,0.698347549185849,0.755227924519996,0.0381538975727303
"138",655,"Makalu Barun National Park","KBA",NA,"Nepal","NPL","Least Developed Countries ","yes",4,0.271937605527385,0.757309596892451,0.767820289478177,0.623355067620224,0.620633073438014,0.19127062843444
"139",653,"Kanchenjungha Conservation Area","KBA",NA,"Nepal","NPL","Least Developed Countries ","yes",4,0.352024315448893,0.708897030073591,0.764909900991795,0.64778513508581,0.615875550531378,0.171516144069428
